address,current_name,glabel,name_layer,aliases,insns,src_location,origin,tier,evidence,action,proposed_name,queued
0x80080258,_DispCharacterName,func_80080258,named_syms.txt/symbol_addrs.txt alias only,_DispCharacterName;_DispCharacterName_80080258;tslTm2_command_with_retry_80080258,78,,kengo-derived,SUSPECT,"tools/rename_funcs.py RENAMES map, KENGO band — 'Item 7: Kengo cross-reference renames (67 functions)'; kengo_matches.csv: kengo_name=? confidence=? insn_diff=? combined_score=0",RESET,,yes
0x80080390,myRobGeneiDraw3,func_80080390,src/*.c definition + named_syms alias,myRobGeneiDraw3;myRobGeneiDraw3_80080390;tslTm2_command_with_retry_no_arg3_80080390,75,src/system.c:1014,kengo-derived,SUSPECT,"tools/rename_funcs.py RENAMES map, KENGO band — 'Item 7: Kengo cross-reference renames (67 functions)'; kengo_matches.csv: kengo_name=? confidence=? insn_diff=? combined_score=0; body at src/system.c:1014",RESET,,yes
0x800804BC,tslPolyF4Init,tslPolyF4Init,glabel,,81,src/code6cac_b2_post.c:307,kengo-derived,SUSPECT,"tools/rename_funcs.py RENAMES map, KENGO band — 'MED â€” affinity match @ HIGH â€” core engine, single exact affinity match @ Kengo affinity batch (38 renames, 2026-03-3'; kengo_matches.csv: kengo_name=tslPolyF4Init confidence=name-unique insn_diff=0 combined_score=0.00; body at src/code6cac_b2_post.c:307",RESET,,
0x80080600,cd_send_cmd,func_80080600,named_syms.txt/symbol_addrs.txt alias only,cd_send_cmd_80080600,8,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ,KEEP,,
0x80080620,cd_dma_idle,func_80080620,named_syms.txt/symbol_addrs.txt alias only,cd_dma_idle_80080620,8,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ,KEEP,,
0x80080640,Vu0SetLightColMatrix_80080640,Vu0SetLightColMatrix_80080640,glabel,Vu0SetLightColMatrix_80080640;cdrom_dma_idle_check_80080640,8,src/system.c:294,misname-flag,SUSPECT,RECORDED CONTRADICTION: named_syms.txt:2495 /* MISNAMED: VU0 is PS2-only; actually returns cdrom_DmaChain() == 0 */; body at src/system.c:294,RESET,,
0x80080660,tslTmlGetHeda,tslTmlGetHeda,glabel,,9,src/system.c:300,kengo-derived,SUSPECT,kengo_matches.csv: kengo_name=tslTmlGetHeda confidence=name-unique insn_diff=0 combined_score=0.00; body at src/system.c:300,RESET,,
0x80080684,Vu0SetLightColMatrix_80080684,Vu0SetLightColMatrix_80080684,glabel,Vu0SetLightColMatrix_80080684;saEft01Init_wrapper_80080684,8,src/system.c:304,misname-flag,SUSPECT,RECORDED CONTRADICTION: named_syms.txt:2496 /* MISNAMED: VU0 is PS2-only; actually a 1-line wrapper of saEft01Init(a0) */; body at src/system.c:304,RESET,,
0x800806A4,cdrom_FramesToBcd,cdrom_FramesToBcd,glabel,cdrom_FramesToBcd,65,src/code6cac_b2_post.c:423,psyq-family-prefix,CORROBORATED,"PsyQ libcd family; bodies spot-checked against the g_cd_index_reg/g_cd_irq_reg/g_cd_dma_ctrl register-pointer block (docs/naming/kengo-rename-audit-2026-07-13.md, apply record 2026-07-13); mentioned in docs/naming/MISNOMERS.md — review; body at src/code6cac_b2_post.c:423",KEEP,,
0x800807A8,cdrom_BcdToFrames,cdrom_BcdToFrames,glabel,cdrom_BcdToFrames,32,src/code6cac_b2_post.c:204,psyq-family-prefix,CORROBORATED,"PsyQ libcd family; bodies spot-checked against the g_cd_index_reg/g_cd_irq_reg/g_cd_dma_ctrl register-pointer block (docs/naming/kengo-rename-audit-2026-07-13.md, apply record 2026-07-13); mentioned in docs/naming/MISNOMERS.md — review; body at src/code6cac_b2_post.c:204",KEEP,,
0x80080828,tsltm2loadimage_helper,func_80080828,named_syms.txt/symbol_addrs.txt alias only,tsltm2loadimage_helper_80080828,354,,kengo-derived(ps2-only-prefix),SUSPECT,PS2-only symbol family (tsl*/su*/Vu0/Vu1 are Kengo/PS2 engine names); no PS1 basis,RESET,,yes
0x80080DB0,cpu_side_move_dir_4,cpu_side_move_dir_4,glabel,,160,src/system.c:9,kengo-derived,SUSPECT,"tools/rename_funcs.py RENAMES map, KENGO band — 'Kengo size-match batch (38 renames, 2026-03-30)'; disambiguated variant of Kengo name 'cpu_side_move_dir' (same semantic claim re-used at a second address — the #1 false-positive shape per docs/naming/README.md); kengo_matches.csv: kengo_name=SetPacketData confidence=size-only-ambiguous insn_diff=-1 combined_score=0.00; body at src/system.c:9",RESET,,yes
0x80081030,marionation_Exec,marionation_Exec,glabel,,179,src/system.c:10,kengo-derived,SUSPECT,"tools/rename_funcs.py RENAMES map, KENGO band — 'Kengo near-miss batch LOW confidence (Â±10%, 2026-03-30)'; kengo_matches.csv: kengo_name=marionation_Exec confidence=name-unique insn_diff=1 combined_score=0.00; body at src/system.c:10",RESET,,yes
0x800812FC,tslTm2LoadImage,tslTm2LoadImage,glabel,,263,src/system.c:132,kengo-derived,SUSPECT,"tools/rename_funcs.py RENAMES map, KENGO band — 'MED â€” 5-19 insn diff, unique affinity match @ HIGH â€” â‰¤5 insn diff, unique affinity match @ Kengo near-miss batch ('; kengo_matches.csv: kengo_name=tslTm2LoadImage confidence=name-unique insn_diff=-10 combined_score=0.00; body at src/system.c:132",RESET,,yes
0x80081718,cdrom_SendCmd,cdrom_SendCmd,glabel,cdrom_SendCmd,34,src/system.c:11,psyq-family-prefix,CORROBORATED,"PsyQ libcd family; bodies spot-checked against the g_cd_index_reg/g_cd_irq_reg/g_cd_dma_ctrl register-pointer block (docs/naming/kengo-rename-audit-2026-07-13.md, apply record 2026-07-13); body at src/system.c:11",KEEP,,
0x800817A0,cdrom_ClearIrq,cdrom_ClearIrq,glabel,cdrom_ClearIrq,56,src/system.c:8,psyq-family-prefix,CORROBORATED,"PsyQ libcd family; bodies spot-checked against the g_cd_index_reg/g_cd_irq_reg/g_cd_dma_ctrl register-pointer block (docs/naming/kengo-rename-audit-2026-07-13.md, apply record 2026-07-13); body at src/system.c:8",KEEP,,
0x80081880,cdrom_ConfigSPU,cdrom_ConfigSPU,glabel,cdrom_ConfigSPU,61,src/system.c:57,psyq-family-prefix,CORROBORATED,"PsyQ libcd family; bodies spot-checked against the g_cd_index_reg/g_cd_irq_reg/g_cd_dma_ctrl register-pointer block (docs/naming/kengo-rename-audit-2026-07-13.md, apply record 2026-07-13); body at src/system.c:57",KEEP,,
0x80081974,cdrom_Shutdown,cdrom_Shutdown,glabel,cdrom_Shutdown,20,src/system.c:55,psyq-family-prefix,CORROBORATED,"PsyQ libcd family; bodies spot-checked against the g_cd_index_reg/g_cd_irq_reg/g_cd_dma_ctrl register-pointer block (docs/naming/kengo-rename-audit-2026-07-13.md, apply record 2026-07-13); body at src/system.c:55",KEEP,,
0x800819C4,cdrom_Initialize,cdrom_Initialize,glabel,cdrom_Initialize;tsltm2loadimage_helper_800819C4,123,src/system.c:56,psyq-family-prefix,CORROBORATED,"PsyQ libcd family; bodies spot-checked against the g_cd_index_reg/g_cd_irq_reg/g_cd_dma_ctrl register-pointer block (docs/naming/kengo-rename-audit-2026-07-13.md, apply record 2026-07-13); CONTEXT: a different alias at this address is flagged MISNAMED — the displayed name may be that flag's correction: named_syms.txt:3753 [on sibling alias 'tsltm2loadimage_helper_800819C4'] /* MISNAMED: first-pass auto-tag; body is CD-ROM init (called by cdrom_CheckReady) -- see cdrom_Initialize */; body at src/system.c:56",KEEP,,
0x80081BB0,saEft01Init,saEft01Init,glabel,,91,src/system.c:15,kengo-derived,SUSPECT,"tools/rename_funcs.py RENAMES map, KENGO band — 'MED â€” affinity match @ HIGH â€” core engine, single exact affinity match @ Kengo affinity batch (38 renames, 2026-03-3'; kengo_matches.csv: kengo_name=saEft01Init confidence=name-unique insn_diff=0 combined_score=0.00; body at src/system.c:15",RESET,,yes
0x80081D1C,cdrom_DmaToRam,cdrom_DmaToRam,glabel,cdrom_DmaToRam,64,src/system.c:12,psyq-family-prefix,CORROBORATED,"PsyQ libcd family; bodies spot-checked against the g_cd_index_reg/g_cd_irq_reg/g_cd_dma_ctrl register-pointer block (docs/naming/kengo-rename-audit-2026-07-13.md, apply record 2026-07-13); body at src/system.c:12",KEEP,,
0x80081E1C,cdrom_DmaChain,cdrom_DmaChain,glabel,cdrom_DmaChain,121,src/system.c:13,psyq-family-prefix,CORROBORATED,"PsyQ libcd family; bodies spot-checked against the g_cd_index_reg/g_cd_irq_reg/g_cd_dma_ctrl register-pointer block (docs/naming/kengo-rename-audit-2026-07-13.md, apply record 2026-07-13); body at src/system.c:13",KEEP,,
0x80082000,tslTm2LoadImage_2,tslTm2LoadImage_2,glabel,,263,src/ings2.c:108,kengo-derived,SUSPECT,"tools/rename_funcs.py RENAMES map, KENGO band — 'MED â€” 5-19 insn diff, unique affinity match @ HIGH â€” â‰¤5 insn diff, unique affinity match @ Kengo near-miss batch ('; disambiguated variant of Kengo name 'tslTm2LoadImage' (same semantic claim re-used at a second address — the #1 false-positive shape per docs/naming/README.md); kengo_matches.csv: kengo_name=efc_rob_control_type_line confidence=size-only-ambiguous insn_diff=-24 combined_score=0.04; body at src/ings2.c:108",RESET,,
0x8008241C,saEft00Add,saEft00Add,glabel,,172,src/system.c:1097,kengo-derived,SUSPECT,"tools/rename_funcs.py RENAMES map, KENGO band — 'HIGH â€” â‰¤5 insn diff, unique affinity match @ Kengo near-miss batch (13 renames, Â±5%, 2026-03-30)'; kengo_matches.csv: kengo_name=saEft00Add confidence=name-unique insn_diff=-3 combined_score=0.00; body at src/system.c:1097",RESET,,yes
0x800826CC,special_camera_helper,func_800826CC,named_syms.txt/symbol_addrs.txt alias only,special_camera_helper_800826CC,65,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; string_adjacent_info=?,KEEP,,
0x800827D0,func_800827D0,func_800827D0,glabel,,51,src/system.c:1207,splat-auto,AUTO,splat-generated placeholder; makes no semantic claim,KEEP,,
0x8008289C,sys_SetVsyncMode,func_8008289C,src/*.c definition + named_syms alias,sys_SetVsyncMode_8008289C,6,src/display.c:3709,naming-analyzer(proposals_resolved),INFERRED,"docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ; NOTE: name wears a PsyQ-style family prefix but its recorded origin is the naming analyzer, NOT an SDK signature match — the prefix asserts more than the evidence; body at src/display.c:3709",KEEP,,
0x800828B4,sys_SetTimer,func_800828B4,src/*.c definition + named_syms alias,sys_SetTimer_800828B4,6,src/display.c:3710,naming-analyzer(proposals_resolved),INFERRED,"docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ; NOTE: name wears a PsyQ-style family prefix but its recorded origin is the naming analyzer, NOT an SDK signature match — the prefix asserts more than the evidence; body at src/display.c:3710",KEEP,,
0x800828CC,sys_VSync,sys_VSync,glabel,,82,src/code6cac.c:32,psyq-family-prefix,INFERRED,PsyQ family prefix ONLY (linked libs per AGENTS.md) — the name asserts a specific SDK entry point with no recorded body verification; REVIEW; body at src/code6cac.c:32,KEEP,,
0x80082A14,damage_CalcHitDamage2,func_80082A14,named_syms.txt/symbol_addrs.txt alias only,damage_CalcHitDamage2,39,,kengo-derived,SUSPECT,"tools/rename_funcs.py RENAMES map, KENGO band — 'Item 7: Kengo cross-reference renames (67 functions)'; kengo_matches.csv: kengo_name=? confidence=? insn_diff=? combined_score=0",RESET,,
0x80082AB0,bios_ChangeClearRCnt,bios_ChangeClearRCnt,glabel,,4,src/ings2.c:110,psyq-idiom-scan,CORROBORATED,"known_psyq_stdlib.txt: bios_table_0xC0 — 4 insns, BIOS trampoline shape; canonical-asm authorized: BIOS C(0x0A) trampoline (ChangeClearRCnt); body at src/ings2.c:110",KEEP,,
0x80082AC0,irq_DisableInterrupts,func_80082AC0,src/*.c definition + named_syms alias,irq_DisableInterrupts_80082AC0,12,src/ings2.c:142,naming-analyzer(proposals_resolved),INFERRED,"docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ; NOTE: name wears a PsyQ-style family prefix but its recorded origin is the naming analyzer, NOT an SDK signature match — the prefix asserts more than the evidence; body at src/ings2.c:142",KEEP,,
0x80082AF0,irq_EnableInterrupts,func_80082AF0,src/*.c definition + named_syms alias,irq_EnableInterrupts_80082AF0,12,src/ings2.c:145,naming-analyzer(proposals_resolved),INFERRED,"docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ; NOTE: name wears a PsyQ-style family prefix but its recorded origin is the naming analyzer, NOT an SDK signature match — the prefix asserts more than the evidence; body at src/ings2.c:145",KEEP,,
0x80082B20,irq_AcknowledgeVblank,func_80082B20,src/*.c definition + named_syms alias,irq_AcknowledgeVblank_80082B20,12,src/display.c:863,naming-analyzer(proposals_resolved),INFERRED,"docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ; NOTE: name wears a PsyQ-style family prefix but its recorded origin is the naming analyzer, NOT an SDK signature match — the prefix asserts more than the evidence; body at src/display.c:863",KEEP,,
0x80082B50,irq_SetAlarm,func_80082B50,src/*.c definition + named_syms alias,irq_SetAlarm_80082B50,25,src/ings2.c:152,naming-analyzer(proposals_resolved),INFERRED,"docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ; NOTE: name wears a PsyQ-style family prefix but its recorded origin is the naming analyzer, NOT an SDK signature match — the prefix asserts more than the evidence; body at src/ings2.c:152",KEEP,,
0x80082BB4,irq_Reset,func_80082BB4,src/*.c definition + named_syms alias,irq_Reset_80082BB4,24,src/code6cac.c:97,naming-analyzer(proposals_resolved),INFERRED,"docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ; NOTE: name wears a PsyQ-style family prefix but its recorded origin is the naming analyzer, NOT an SDK signature match — the prefix asserts more than the evidence; body at src/code6cac.c:97",KEEP,,
0x80082C14,sys_GetVblankCount,func_80082C14,src/*.c definition + named_syms alias,sys_GetVblankCount_80082C14,10,src/ings2.c:166,naming-analyzer(proposals_resolved),INFERRED,"docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ; NOTE: name wears a PsyQ-style family prefix but its recorded origin is the naming analyzer, NOT an SDK signature match — the prefix asserts more than the evidence; body at src/ings2.c:166",KEEP,,
0x80082C3C,motion_make_table,motion_make_table,glabel,,62,src/display.c:864,kengo-derived,SUSPECT,"tools/rename_funcs.py RENAMES map, KENGO band — 'Kengo near-miss batch LOW confidence (Â±10%, 2026-03-30)'; kengo_matches.csv: kengo_name=motion_make_table confidence=name-unique insn_diff=0 combined_score=0.00; body at src/display.c:864",RESET,,
0x80082D34,motion_exception_handler_init,func_80082D34,named_syms.txt/symbol_addrs.txt alias only,motion_exception_handler_init_80082D34,295,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=medium method=APPLIED-DIFFERENTLY; sole_caller_path=motion_make_table_helper_80082D34; string_adjacent_info=?,KEEP,,
0x800831D8,bios_CdRemove_A0,bios_CdRemove_A0,glabel,,6,src/ings2.c:197,psyq-idiom-scan,CORROBORATED,"known_psyq_stdlib.txt: bios_table_0xA0 — 6 insns, BIOS trampoline shape; canonical-asm authorized: BIOS A(0x72) trampoline + 3 trailing alignment-padding nops. Identical to authorized 39; only the trailing nops pushed line count past auditor's is_bios threshold (now fixed).; body at src/ings2.c:197",KEEP,,
0x800831F0,bios_ReturnFromException,bios_ReturnFromException,glabel,,4,src/ings2.c:243,psyq-idiom-scan,CORROBORATED,"known_psyq_stdlib.txt: bios_table_0xB0 — 4 insns, BIOS trampoline shape; canonical-asm authorized: BIOS B(0x17) trampoline (ReturnFromException); body at src/ings2.c:243",KEEP,,
0x80083200,bios_SetDefaultExitFromException,bios_SetDefaultExitFromException,glabel,,4,src/ings2.c:244,psyq-idiom-scan,CORROBORATED,"known_psyq_stdlib.txt: bios_table_0xB0 — 4 insns, BIOS trampoline shape; canonical-asm authorized: BIOS B(0x18) trampoline (SetDefaultExitFromException); body at src/ings2.c:244",KEEP,,
0x80083210,bios_SetCustomExitFromException,bios_SetCustomExitFromException,glabel,,4,src/ings2.c:194,psyq-idiom-scan,CORROBORATED,"known_psyq_stdlib.txt: bios_table_0xB0 — 4 insns, BIOS trampoline shape; canonical-asm authorized: BIOS B(0x19) trampoline (SetCustomExitFromException); body at src/ings2.c:194",KEEP,,
0x80083220,motion_setjmp_longjmp_frames,func_80083220,named_syms.txt/symbol_addrs.txt alias only,motion_setjmp_longjmp_frames_80083220,32,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=medium method=APPLIED-DIFFERENTLY; sole_caller_path=motion_make_table_helper_80083220; address_neighborhood=bios_local_80083220,KEEP,,
0x800832A0,disp_mario_jimaku,func_800832A0,named_syms.txt/symbol_addrs.txt alias only,disp_mario_jimaku,63,,kengo-derived,SUSPECT,"tools/rename_funcs.py RENAMES map, KENGO band — 'Item 7: Kengo cross-reference renames (67 functions)'; kengo_matches.csv: kengo_name=? confidence=? insn_diff=? combined_score=0",RESET,,
0x8008339C,sys_MemClear,func_8008339C,src/*.c definition + named_syms alias,sys_MemClear_8008339C,11,src/ings2.c:506,naming-analyzer(proposals_resolved),INFERRED,"docs/naming/proposals_resolved.csv: confidence=low method=APPLIED-DIFFERENTLY; address_neighborhood=bios_local_8008339C; NOTE: name wears a PsyQ-style family prefix but its recorded origin is the naming analyzer, NOT an SDK signature match — the prefix asserts more than the evidence; body at src/ings2.c:506",KEEP,,
0x800833C8,conv_matrix_rotation,conv_matrix_rotation,glabel,,159,src/ings2.c:196,kengo-derived,SUSPECT,"tools/rename_funcs.py RENAMES map, KENGO band — 'Kengo near-miss batch LOW confidence (Â±10%, 2026-03-30)'; kengo_matches.csv: kengo_name=conv_matrix_rotation confidence=name-unique insn_diff=-14 combined_score=0.00; body at src/ings2.c:196",RESET,,
0x80083644,sys_MemClear2,func_80083644,src/*.c definition + named_syms alias,sys_MemClear2_80083644,11,src/ings2.c:560,naming-analyzer(proposals_resolved),INFERRED,"docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ; NOTE: name wears a PsyQ-style family prefix but its recorded origin is the naming analyzer, NOT an SDK signature match — the prefix asserts more than the evidence; body at src/ings2.c:560",KEEP,,
0x80083688,get_sys_video_mode,func_80083688,named_syms.txt/symbol_addrs.txt alias only,get_sys_video_mode_80083688,4,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ,KEEP,,
0x80083698,syscall_wrapper_break,func_80083698,named_syms.txt/symbol_addrs.txt alias only,syscall_wrapper_break_80083698,8,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=high method=APPLIED-AS-PROPOSED; syscall_wrapper=syscall_wrapper_break_80083698,KEEP,,
0x800836B8,md_gview_init,md_gview_init,glabel,,4,src/ings.c:34,kengo-derived,SUSPECT,"kengo_matches.csv: kengo_name=md_gview_init confidence=name-unique insn_diff=0 combined_score=0.00; canonical-asm authorized: Marionation engine call: `.word 0x0000410D` (break with code 0x104) â€” custom-encoded kernel/coprocessor call, no C construct.; body at src/ings.c:34",RESET,,
